MoleculeID,MolWeight,nbAtoms,nbHeavyAtoms,nbC,nbO,nbN,nbAromAtom,nbRing,nbHeteroRing,Sp3Sp2HybRatio,nbRotBd,nbHBdAcc,ndHBdDon,nbLipinskiFailures,TopoPolSurfAir,MolarRefract,CombDipolPolariz,LogP_exp,LogP_pred,AD_LogP,AD_index_LogP,Conf_index_LogP,MP_exp,MP_pred,AD_MP,AD_index_MP,Conf_index_MP,BP_exp,BP_pred,AD_BP,AD_index_BP,Conf_index_BP,LogVP_exp,LogVP_pred,AD_VP,AD_index_VP,Conf_index_VP,LogWS_exp,LogWS_pred,AD_WS,AD_index_WS,Conf_index_WS,LogHL_exp,LogHL_pred,AD_HL,AD_index_HL,Conf_index_HL,RT_exp,RT_pred,AD_RT,AD_index_RT,Conf_index_RT,LogKOA_exp,LogKOA_pred,AD_KOA,AD_index_KOA,Conf_index_KOA,pKa_a_exp,pKa_b_exp,ionization,pKa_a_pred,pKa_b_pred,AD_pKa,AD_index_pKa,Conf_index_pKa,LogD55_pred,LogD74_pred,AD_LogD,AD_index_LogD,Conf_index_LogD,LogOH_exp,LogOH_pred,AD_AOH,AD_index_AOH,Conf_index_AOH,LogBCF_exp,LogBCF_pred,AD_BCF,AD_index_BCF,Conf_index_BCF,BioDeg_exp,BioDeg_LogHalfLife_pred,AD_BioDeg,AD_index_BioDeg,Conf_index_BioDeg,ReadyBiodeg_exp,ReadyBiodeg_pred,AD_ReadyBiodeg,AD_index_ReadyBiodeg,Conf_index_ReadyBiodeg,LogKM_exp,LogKM_pred,AD_KM,AD_index_KM,Conf_index_KM,LogKoc_exp,LogKoc_pred,AD_LogKoc,AD_index_LogKoc,Conf_index_LogKoc,FUB_exp,FUB_pred,AD_FUB,AD_index_FUB,Conf_index_FUB
DTXSID00379268,242.01777694,20,15,6,2,0,0,0,0,0.833333333333333,5,2,1,0,37.3,30.4507,0.152,NaN,3.93610039356887,1,0.494918498274689,0.561848915526878,NaN,14.6611591857096,1,0.396424202659884,0.539919240641438,NaN,147.250566089106,1,0.321993796390402,0.496957480364361,NaN,-0.284984019884521,1,0.452204004029378,0.376345510519896,NaN,-3.31491147019018,1,0.498237068529819,0.583230397389969,NaN,-8.65038291197458,0,0.113880387487428,0.224672702513409,NaN,8.58063542633819,1,0.440368301758097,0.510934407551192,NaN,4.06747747186303,1,0.971786563867844,0.844505131951951,NaN,NaN,1,3.05708311859231,NaN,0,0.268411372250883,0.44594332323363,1.49162005686594,-0.406836205598585,0,0.381664935262786,0.503896119380254,NaN,-12.7220463815394,1,0.266586646328061,0.429120916711017,NaN,0.72594456683425,1,0.336571579345394,0.567101540473193,NaN,0.631309841193225,0,0.259624559528211,0.516571716642934,NaN,0,1,0.228822876569047,0.45990294109705,NaN,-1.05793149175305,0,0.282444578292969,0.467717675972913,NaN,1.8777082532764,1,0.532937420924104,0.630071879651358,NaN,0.181233774474566,1,0.239439752695817,0.599628517412525
DTXSID00379925,481.93662204,28,28,9,1,0,0,0,0,0.888888888888889,8,1,0,1,17.07,50.1884,0.0839999999999998,NaN,4.6669523417385,1,0.49924224283582,0.449963866993142,NaN,28.9945468069212,0,0.477808081042215,0.473413121699626,NaN,138.337331784972,0,0.505887816201471,0.607369977603957,NaN,2.36694198394147,1,0.422546186222946,0.503561976529795,NaN,-5.63101513050115,0,0.279572073049055,0.421366074000128,NaN,-3.0873944672883,0,0.0927261401709927,0.210227227917228,NaN,25.2280409256683,1,0.498480043374277,0.562762061931477,NaN,3.8687496909562,1,0.992796546606921,0.778361097390331,NaN,NaN,0,NaN,NaN,0,0.153378155823176,0.249810959986809,4.6669523417385,4.6669523417385,0,0.326310199329498,0.349887413489976,NaN,-12.0896249278657,0,0.279127371010114,0.416151658046563,NaN,2.7524516357289,0,0.154694159207303,0.373037668008555,NaN,0.692470786861492,0,0.291333387430948,0.529669817333562,NaN,0,0,0.292814553141749,0.646407276570875,NaN,0.427246785342818,0,0.185081834848628,0.296077865445964,NaN,3.82560562269761,0,0.268933408070086,0.349171636251508,NaN,0.0012442960574568,0,0.463654982608434,0.731091292035847
DTXSID0059829,415.96936614,25,25,8,1,0,0,0,0,0.875,7,1,0,1,17.07,40.8854,0.0229999999999999,NaN,4.07628852600467,1,0.540992499201531,0.495749089367853,NaN,-0.762439641690676,0,0.49716448276625,0.461398172879607,NaN,134.831267444295,0,0.512220943708137,0.596728738873859,NaN,2.51260792086616,1,0.464858813141415,0.494854965603555,NaN,-4.67133917567347,0,0.308062314747315,0.458313640894285,NaN,-3.02446528638682,0,0.101158032204426,0.215685202522903,NaN,21.2857905226165,1,0.563946625868869,0.573185681941295,NaN,2.70074461242356,1,0.990652511887867,0.903695969505305,NaN,NaN,0,NaN,NaN,0,0.136817220600154,0.240714984436918,4.07628852600467,4.07628852600467,0,0.338904859900842,0.368232036902386,NaN,-12.0467798051111,0,0.230978745815063,0.395439370747344,NaN,2.72730988661369,0,0.233972692349647,0.417094233446107,NaN,0.691945961173966,0,0.287332334846052,0.52767918350987,NaN,0,0,0.238718275324136,0.619359137662068,NaN,-0.0854749569183701,0,0.193563795587395,0.334935019602241,NaN,3.39742704318743,0,0.296320306451902,0.393771051944389,NaN,0.00237470531162163,0,0.495047449671835,0.746520017894371
DTXSID0060985,275.91795392,15,15,5,2,0,0,0,0,0.6,4,2,0,0,34.14,36.1596,1.194,NaN,2.96061990966699,1,0.476939604478307,0.51762402811811,NaN,-29.5941266594738,1,0.369038301223063,0.39389464502675,NaN,156.384612308143,1,0.363468684611044,0.586300291682111,NaN,2.48448499609094,1,0.442581147704627,0.438390949613509,NaN,-2.3148646883443,1,0.422326055525159,0.517203765353132,NaN,-4.04318183752255,0,0.192443700000992,0.276175086679191,NaN,9.44549096039109,1,0.683674204328757,0.644468408294635,NaN,4.42657784464489,1,0.970784901749953,0.81413707456097,NaN,NaN,0,NaN,NaN,0,0.228868415826121,0.272227210510138,2.96061990966699,2.96061990966699,0,0.352904010152214,0.394925619314124,NaN,-11.9444798166697,0,0.289826049121843,0.412110318967852,NaN,1.14757357470277,0,0.2560430850825,0.464549537881962,NaN,0.564756251169354,1,0.452962909354928,0.636870318735638,NaN,0,0,0.238042130215265,0.619021065107633,NaN,0.22218774836685,1,0.320917594230318,0.431923850877663,NaN,2.23806192831664,0,0.478344256880357,0.503104944801532,NaN,0.00914167927840455,0,0.218810066490443,0.60533331465228
DTXSID00880026,413.973702572,26,25,8,2,0,0,0,0,0.875,7,2,1,1,37.3,41.6619,-0.1,NaN,0.277534244139046,1,0.271200690303574,0.316103806105844,NaN,67.9875182669084,0,0.348563467608923,0.426442388238359,NaN,188.993653882587,1,0.998006999304341,0.898910024076082,NaN,-0.95534334931773,1,0.998013132628935,0.829899042033931,NaN,-1.47868639425154,1,0.999667339713596,0.780519781227177,NaN,-9.71739503604582,0,0.0779071678794782,0.176389243795765,NaN,15.4381226740702,1,0.99801168708288,0.909045460629649,NaN,4.15593909405569,1,0.963197655678789,0.827286386311733,NaN,NaN,1,0.342520968807809,NaN,0,0.178384925187127,0.477108315229055,-4.87994780911792,-6.77994482509882,0,0.22479280774535,0.39660606066745,NaN,-12.0797539663269,0,0.240246346011472,0.398648929211046,NaN,0.695818785214042,0,0.188257312370788,0.493935225114903,NaN,0.694005929013229,0,0.281140837070864,0.524159311534507,NaN,0,1,0.348867252178597,0.674433626089298,NaN,0.12856759932297,0,0.209169622679668,0.347925993893531,NaN,3.22237396808064,0,0.305438533594829,0.405241075185542,NaN,0.00380705233397865,1,0.99925155500728,0.999553215807066
DTXSID1032646,526.984779172,37,31,10,2,1,0,0,0,1,10,3,1,1,54.55,60.852,0.27,6.8,6.7956657990304,1,0.998007295778064,0.637812930341353,96,95.9994377334177,1,0.998006025301954,0.982444121133114,196,196.012153567188,1,0.998004987831699,0.821094921429268,-5.30207228440523,-5.29894462273994,1,0.998008041325266,0.652893101031735,NaN,-6.09305729312711,0,0.321331351525758,0.419316856019096,NaN,-9.7970975256379,0,0.070927465676307,0.174940245022907,NaN,24.4722932525031,1,0.563586205053596,0.588917306636699,NaN,4.92044448207087,1,0.877469320724527,0.737414845849699,NaN,NaN,1,8.36122301976112,NaN,0,0.242170103137289,0.575664745049333,6.79506840268821,6.75060133212552,0,0.620088699457676,0.606738837695343,NaN,-13.8143609048719,0,0.18871780779469,0.334299383939895,NaN,1.97387151176418,0,0.210905630244011,0.396996099111054,NaN,0.694692679362655,0,0.249088116672481,0.508051029638148,NaN,0,0,0.267800626722626,0.633900313361313,NaN,0.45668567369428,0,0.173846049691979,0.288038944200567,NaN,2.52329240550414,0,0.268697926789461,0.348540808403053,NaN,0.00660108192550914,0,0.304696390727222,0.647211133129342
DTXSID1037303,363.976896132,23,22,7,2,0,0,0,0,0.857142857142857,6,2,1,1,37.3,36.9939,-0.0370000000000001,2.055,2.05937616626998,1,0.998009954065701,0.670496757682897,35.35,35.2577933462914,1,0.998019477807852,0.958366633873065,177,176.996778695768,1,0.998007953700198,0.98983806923704,-1.17573125465178,-1.17537590735215,1,0.998012520667449,0.92347564852607,-0.489241918904397,-0.495629416399794,1,0.998013752319729,0.665301619275665,NaN,-9.67891991563199,0,0.084252825294178,0.180167877296763,12.95,12.7979073049894,1,0.998009388899345,0.946135196201105,NaN,4.08670025447898,1,0.968020592941209,0.895375864614064,NaN,NaN,1,0.0619499759245246,NaN,0,0.188539118560456,0.480478533670749,-3.37867544172641,-5.27867387774591,0,0.593274536313078,0.575487645676823,NaN,-12.0783832296539,0,0.257188281900497,0.406718431171995,NaN,0.697337244611728,0,0.200919215074339,0.500068299862394,NaN,0.650243168677524,0,0.276070579731349,0.520553816325171,NaN,0,0,0.330145299337699,0.66507264966885,NaN,-0.196939691148955,0,0.219338814325994,0.375240700253771,NaN,3.32478640850373,0,0.324512908592401,0.499003207912263,0.001639857,0.00165118202005755,1,0.998009373734865,0.99676007544581
DTXSID1067629,512.969129108,34,30,9,2,1,0,0,0,1,9,3,1,1,54.55,56.5582,0.27,NaN,5.26595981840345,1,0.533517705702964,0.439877178410187,NaN,101.834179073984,0,0.428401190286847,0.567984444301778,NaN,209.362383458812,0,0.301705284546215,0.466167908484083,NaN,-3.91934494070509,0,0.533837307496805,0.452754306959536,NaN,-6.09706638581825,0,0.31533389222539,0.415290931285643,NaN,-8.90083440805396,0,0.0706474529277136,0.180545578181194,NaN,22.3157703111002,1,0.636368207732542,0.622006462009247,NaN,4.55743866172587,1,0.940140365559334,0.756368455670515,NaN,NaN,1,8.26722861230804,NaN,0,0.23810325665528,0.573631646179332,5.26521819259747,5.21067330186484,0,0.385810481179122,0.50675441229476,NaN,-14.1305040321321,0,0.212589151440283,0.343220871694451,NaN,1.91415927276626,0,0.210112489569588,0.399194991380184,NaN,0.693551228735727,0,0.258501395955808,0.51297575371431,NaN,0,0,0.318670840013009,0.659335420006504,NaN,0.440682090293726,0,0.175169071013133,0.289737339743853,NaN,2.24526127452002,0,0.265564759383066,0.351579828004378,NaN,0.00178659674814281,0,0.381813229289159,0.690288142362874
DTXSID20179883,427.984697542,31,25,8,3,0,0,0,0,1,8,3,2,0,67.34,46.8897,1.224,NaN,3.27462584235626,1,0.495508660478759,0.511983882955756,NaN,129.03335446503,0,0.21695879046689,0.35941209729974,NaN,210.193375038118,0,0.132633471771878,0.378324049697045,NaN,-5.46852308545595,1,0.311435954052323,0.288256988242462,NaN,-1.78226490155024,0,0.363460594747936,0.420429892975185,NaN,-10.8342142547693,0,0.0701560220331564,0.173883915839996,NaN,8.509169746569,0,0.285803088759094,0.441777442796843,NaN,7.8403719241986,0,0.643074245029009,0.590633116029092,NaN,NaN,1,-0.233840309651565,NaN,0,0.156932860214186,0.411414817217489,-2.45921526886927,-4.35921447738653,0,0.326220760346473,0.461699350086623,NaN,-14.0952825171796,0,0.235471924031467,0.357408231775057,NaN,0.612747390679175,0,0.180595326019504,0.487620823882069,NaN,0.69392475573418,0,0.235654165393174,0.50148269384932,NaN,0,0,0.200771067744322,0.600385533872161,NaN,-0.283255135221742,0,0.200805296051481,0.363752391616114,NaN,3.25255718481875,0,0.344906769810577,0.420615505474759,NaN,0.0109353343404936,1,0.245418013333927,0.616357950628871
DTXSID20375106,321.972363544,22,20,6,6,0,0,0,0,0.666666666666667,7,6,2,0,93.06,38.786,0.873,NaN,2.11945843295248,1,0.33142013517528,0.455458020773566,NaN,114.466982017355,1,0.336093480350557,0.462128896821026,NaN,265.124360355587,0,0.200569728882806,0.418403334514658,NaN,-4.16874000586258,0,0.239223253231668,0.350608816945384,NaN,0.060795103405529,1,0.254147197463032,0.448092540149857,NaN,-10.2038205636373,0,0.0469617326201754,0.17769444537112,NaN,0,0,0.282194639659351,0.455362957724668,NaN,7.20566962232581,0,0.55884383104028,0.582186282461892,NaN,NaN,1,-1.95330662301881,NaN,0,0.159440109148608,0.41506850856622,-5.3338482053588,-7.23384819025885,0,0.245430122161944,0.435263264669893,NaN,-12.0768375135894,0,0.220425574233845,0.389872424071634,NaN,0.395276547475847,0,0.181868244193465,0.51318988267415,NaN,0.565314201201138,0,0.253062233096453,0.540105714841475,NaN,0,0,0.144173357734328,0.572086678867164,NaN,0.0430739450746443,0,0.207462123736519,0.380220462000345,NaN,1.64935462113645,1,0.365553398032122,0.460378177444151,NaN,0.0104936548826621,1,0.307283064318242,0.649200671081572
DTXSID20874028,342.01138982,26,21,8,2,0,0,0,0,0.875,7,2,1,1,37.3,39.7867,0.026,NaN,3.29604212977658,1,0.493780882177724,0.508996628029321,NaN,10.391222197046,1,0.412717553175988,0.541782184593079,NaN,181.338007345117,1,0.364160855759915,0.542860343986758,NaN,-0.357595895413904,1,0.482725984447465,0.577227935271573,NaN,-3.28254947483645,0,0.525002405116387,0.476169786126161,NaN,-9.64322098135268,0,0.0953070718002024,0.18642239630718,NaN,15.5504031359827,1,0.518309508083906,0.552433122061248,NaN,4.2503705361292,1,0.955751465483783,0.767784368520642,NaN,NaN,1,3.53727107710551,NaN,0,0.225964822291231,0.487823051680642,1.32860668586182,-0.566746362843999,0,0.359872852234478,0.498409839854982,NaN,-12.9353110643361,1,0.225496439949523,0.377406672816678,NaN,0.76785278214032,0,0.22493904271435,0.513889317418273,NaN,0.676527078402731,0,0.264707624391417,0.5175245111225,NaN,0,0,0.284510467583684,0.642255233791842,NaN,-0.0794244877662694,0,0.257337242895023,0.388120204886239,NaN,2.93656200633784,0,0.383411430560737,0.528588857318031,NaN,0.0139057044586728,1,0.286757536664974,0.636609891870879
DTXSID3031860,513.967315452,32,31,10,2,0,0,0,0,0.9,9,2,1,1,37.3,50.9979,-0.226,4.15,4.15089301165243,1,0.998009749182227,0.823697441547803,90,89.9514891405253,1,0.998010969918555,0.899677611154823,NaN,204.747169020138,0,0.292396783423966,0.445386678313105,-2.83510236964417,-2.83428639115558,1,0.998012500725077,0.857944852821114,-2.64798096682017,-2.64773341739052,1,0.998011228044813,0.909260979581447,NaN,-9.82397488303009,0,0.0670790671252513,0.17319220228056,20.815,20.3355023321043,1,0.998012909158779,0.918052416851675,NaN,4.28186857746978,1,0.956686827623803,0.758139294846934,NaN,NaN,1,0.397866260990672,NaN,0,0.163300465782732,0.5362318288094,-0.951244160159698,-2.85124077057349,0,0.580655107482479,0.679964635178602,NaN,-12.0834066538098,0,0.214858924856819,0.386425242356548,NaN,1.47491984164979,0,0.167323239314417,0.394553711719089,NaN,0.693795268679198,0,0.287611458271189,0.527556200121253,NaN,0,0,0.398653058057777,0.699326529028889,NaN,0.448335984891661,0,0.16481190560351,0.283805815274187,NaN,2.59895177704293,0,0.247424563533638,0.329187218880832,0,3.27666729991704e-06,1,0.99800900701511,0.998197622765739
DTXSID3031862,313.980089692,20,19,6,2,0,0,0,0,0.833333333333333,5,2,1,0,37.3,32.3259,0.026,2.85,2.85044749987707,1,0.998009824867396,0.89036580557059,11.7,11.7561231973009,1,0.998011010843466,0.889499696208185,NaN,168.391768963224,0,0.432656418566953,0.597160882394725,-0.0421174756689706,-0.0441115031383261,1,0.998010488034855,0.797161077655673,-4.02977165871553,-4.04057886502451,1,0.999252042998415,0.974217243446962,NaN,-9.6280790826734,0,0.0904711533578465,0.184034007075341,8.01,7.34068726660388,1,0.998010814282443,0.905288723557135,NaN,3.82725414299981,1,0.965588400216191,0.889564121781885,NaN,NaN,1,0.202747150474761,NaN,0,0.19978127599582,0.48364709553773,-2.44680754008315,-4.34680537722418,0,0.598895550431608,0.68700645055416,NaN,-12.0781831405697,0,0.278839907967166,0.416901682578137,NaN,0.738197265636655,0,0.244821575341049,0.520353821178614,NaN,0.650260249715355,0,0.270302766321362,0.517634237652742,NaN,0,0,0.297903957928424,0.648951978964212,NaN,-0.461682525089091,0,0.238170776351815,0.385458565793675,NaN,3.02808177079547,0,0.388543832752946,0.439776810982622,0.016760757,0.0167451743043199,1,0.998007844905258,0.993624952596658
DTXSID3031864,499.937494632,30,29,8,3,0,0,0,0,1,8,3,1,1,62.75,50.6393,1.161,5.61,5.60926478384612,1,0.998007366905757,0.811858420641727,NaN,185.154834950929,0,0.333419196988619,0.317258840297444,NaN,218.519277266152,0,0.252192511013197,0.47946587047911,-5.60507400648457,-5.60603513383797,1,0.999251328921159,0.972245181534806,-2.94309514866353,-3.08775183422934,1,0.999666998527567,0.887144290617576,NaN,-10.7439211254609,0,0.0711492881772832,0.164405250142909,NaN,19.1850625999872,1,0.63539638700856,0.59206322885036,NaN,4.74771521802127,1,0.910588947128261,0.74730806182889,NaN,NaN,1,-1.64088847564178,NaN,0,0.17054494147247,0.474649310368813,-1.53162372319322,-3.43162369219094,0,0.584276154189114,0.64325386550527,NaN,-14.6960686644425,0,0.246787378119771,0.354076717513879,NaN,0.771552562804434,0,0.170422011996726,0.486759937577248,NaN,0.692378834824181,0,0.275185360801967,0.521554867058902,NaN,0,0,0.257924747396754,0.628962373698377,NaN,0.425166864251324,0,0.173731860150987,0.289811414246812,NaN,2.54953108301284,0,0.251003645923346,0.3391932339748,0.0025,0.0030637007975392,1,0.99925134657603,0.999061516632413
DTXSID3037707,299.950268872,18,17,4,3,0,0,0,0,1,4,3,1,0,62.75,31.9673,1.413,0.26,0.259989412255958,1,0.998006411110539,0.965078762925313,188,187.978188753914,1,0.998005807601991,0.769771090196918,NaN,211.006228176018,1,0.998006695023137,0.94643569034501,-7.95171749286761,-7.944527767129,1,0.998007360712543,0.568412409908511,-1.50860091627425,-2.13969961371682,1,0.999251223070019,0.720868284134814,NaN,-9.5303486565613,0,0.0788483109821909,0.197697970039073,NaN,5.11954576929991,1,0.998012006737397,0.87620535020803,NaN,4.16447254107704,1,0.962473514983112,0.826647959689102,NaN,NaN,1,-1.61074937057086,NaN,0,0.209993202292608,0.48396684067434,-6.85075999196877,-8.75075995873858,0,0.603999806701573,0.724522801799827,NaN,-14.6553122412932,0,0.263835629180394,0.370437805324481,NaN,0.7991776031307,0,0.250785898327461,0.534999032638095,NaN,0.648039243145765,0,0.267898931346587,0.516790424075735,NaN,0,0,0.219426128745562,0.609713064372781,NaN,-1.08439748284267,0,0.246233853971284,0.475699794594269,NaN,2.69151830060795,0,0.403610511489536,0.472188804968264,0.019331872,0.0193175418087621,1,0.998006847992085,0.992589624534601
DTXSID3037709,399.943881752,24,23,6,3,0,0,0,0,1,6,3,1,0,62.75,41.3033,1.287,NaN,0.397587619216418,1,0.344304588481038,0.370545098272168,NaN,231.438647598297,0,0.348628632860515,0.30372797935167,NaN,238.475338735186,1,0.998006609441352,0.819189484418691,NaN,-8.08649901841861,1,0.998008232905159,0.632356524391708,NaN,-3.21465251257663,1,0.99800866594198,0.830370620091438,NaN,-9.71310072751603,0,0.0828813935159502,0.178388328056176,NaN,11.3258131177342,1,0.998008751700546,0.833519834722114,NaN,4.27439308366696,1,0.957602512176189,0.757524509219664,NaN,NaN,1,-1.63578404443769,NaN,0,0.188580836738656,0.480129496640702,-6.73819645699004,-8.63819642562122,0,0.266442712609847,0.425337297456435,NaN,-14.6658358221884,0,0.257093382155238,0.362861201088889,NaN,0.773906048218623,0,0.21564288718855,0.508930294410048,NaN,0.648553167176369,0,0.268358214415182,0.516992610341239,NaN,0,0,0.223004595214279,0.611502297607139,NaN,-0.201810789535104,0,0.204686791428673,0.368260697582426,NaN,3.36237306152325,0,0.300799230748841,0.472275880756554,0.001341996,0.00134406855595348,1,0.998007216738744,0.998425792465528
DTXSID30382063,295.973112492,19,18,5,4,0,0,0,0,0.8,6,4,1,0,55.76,33.0971,0.492,NaN,1.84476350806636,1,0.293257163600562,0.442896239022161,NaN,17.0389278850992,1,0.419132912437253,0.590005899875655,NaN,160.799006849282,0,0.356071702673694,0.558266496948785,NaN,-3.16129041324738,1,0.276650451796633,0.355798694958184,NaN,-2.82571873680279,1,0.317515233561384,0.576469299900026,NaN,-9.97566909973684,0,0.0797358430381396,0.192347695445017,NaN,5.28511475319336,1,0.566463900911633,0.588833989795809,NaN,3.79782795043236,1,0.966310406047584,0.887974466498551,NaN,NaN,1,-1.90805881281212,NaN,0,0.200420089318868,0.505486377423394,-5.56329532171747,-7.46329530495943,0,0.246838626459715,0.474191308222778,NaN,-12.0866915236226,0,0.273482036580239,0.413064947205286,NaN,0.6957858413283,0,0.182491147853291,0.488186107610409,NaN,0.565502767776366,0,0.189491770448304,0.508375241255042,NaN,0,0,0.169116592646213,0.584558296323107,NaN,-0.505130760050982,0,0.217946015656579,0.385108909890908,NaN,1.52944585292605,1,0.421408515582491,0.467161850667671,NaN,0.00954083728409191,0,0.314404557697406,0.653162060664638
DTXSID3038939,498.953479044,31,29,8,2,1,0,0,0,1,8,3,1,1,68.54,50.8615,0.345,NaN,5.02071464844596,1,0.468480232353414,0.413517012139505,NaN,80.7536238894273,0,0.323290942803055,0.485377245436123,NaN,209.570357952048,0,0.213523580848901,0.454057219059188,-0.605531975680397,-0.611103949669663,1,0.998006896520021,0.595965720870655,NaN,-6.10721427164215,0,0.312563037165905,0.41001892212275,NaN,-8.90081362670623,0,0.0703954524142414,0.180431821801469,26.376,21.2084220819114,1,0.998009310506812,0.782641078184294,NaN,4.29820055293507,1,0.964119196102501,0.783674784062942,NaN,NaN,1,6.7799342722078,NaN,0,0.238763927108936,0.573966722260947,4.9984972111277,4.30728082870872,0,0.353622079731175,0.493741867200226,NaN,-14.1537828546839,0,0.244199203477632,0.357295787690867,NaN,1.22585929557337,0,0.187372127899398,0.403545283867921,NaN,0.694520777725566,0,0.28421315593591,0.525662745455894,NaN,0,0,0.296956071573979,0.64847803578699,NaN,0.426995237357848,0,0.177866345918874,0.292200433984539,NaN,2.8202803613746,0,0.262925627766469,0.366999043510954,0.001514847,0.00151541036092931,1,0.998007673326105,0.998641757418913
DTXSID3059921,713.954541212,44,43,14,2,0,0,0,0,0.928571428571429,13,2,1,2,37.3,69.6699,-0.478,5.1,5.10039718306425,1,0.998006060748738,0.920780370024966,130,129.966634539326,1,0.998008156225452,0.846431558776485,NaN,218.439041157985,0,0.205965021947655,0.377638626256074,NaN,-2.99037017643475,0,0.383729815073193,0.416231496864882,NaN,-4.48806991998143,0,0.345101082891638,0.350936002043016,NaN,-9.44954395651134,0,0.0498107434816184,0.155370335901661,NaN,31.8138700108173,1,0.330881074042024,0.413909886885312,NaN,5.75458259149515,1,0.851793973370129,0.657221718257406,NaN,NaN,1,0.54079219360774,NaN,0,0.133823693848368,0.521493767763677,0.141184606059731,-1.75881068338679,0,0.565914877298553,0.721137068894322,NaN,-12.0900912806074,0,0.181387467854438,0.370127361984421,NaN,2.41323412572994,0,0.134975391181058,0.299066511564187,NaN,0.737231637275717,0,0.290165609106318,0.537632480467239,1,0,1,0.340551400976836,0.670275700488418,NaN,0.470571481054096,0,0.0970971383344966,0.247075164742901,NaN,5.36802860731333,0,0.16933571663858,0.394563867003948,NaN,0.00127320184599382,0,0.208972406987271,0.603764140272465
DTXSID30627108,527.978310422,37,31,10,3,0,0,0,0,1,10,3,2,1,67.34,56.2257,1.098,NaN,5.00068865417859,1,0.439504327227905,0.476539412735791,NaN,177.828901620963,0,0.206537216707216,0.247764148861987,NaN,210.444468653305,0,0.123417131151979,0.375069937909347,NaN,-3.8969830207422,0,0.312170932111319,0.313800381383037,NaN,-2.34586021327417,0,0.364321996323973,0.423653354504695,NaN,-10.8364390522902,0,0.0633041371751198,0.169760062458864,NaN,15.5306538610733,1,0.295888425104046,0.416038894364482,NaN,7.93531418774081,0,0.545847500880614,0.512904944597614,NaN,NaN,1,-0.104485050499124,NaN,0,0.144774235932765,0.459713485006885,-0.603797476009645,-2.50379640991303,0,0.292139281580335,0.468126448871338,NaN,-14.1435866263914,0,0.213513413848769,0.342504302324259,NaN,0.652796286631088,0,0.148616786232657,0.477469798694043,NaN,0.693932984043891,0,0.243391413570659,0.505424761941659,NaN,0,0,0.205038130265511,0.602519065132755,NaN,0.302782424388013,0,0.159529544298205,0.287016994930232,NaN,2.51691532809783,0,0.281012516510982,0.354487183338636,NaN,0.00694970100324759,0,0.267371014218406,0.62848782667078
DTXSID30891564,327.981569,24,19,6,3,0,0,0,0,1,6,3,1,0,62.75,38.9818,1.413,NaN,3.25934439083743,1,0.527097018067828,0.691387138453252,NaN,90.5515111095288,1,0.332447685898078,0.374283533041964,NaN,216.201709660118,0,0.302313449110353,0.471144080112542,NaN,-5.87883990874649,1,0.383637160192915,0.312189108776786,NaN,-2.6176157742277,1,0.472068387976692,0.489880200576924,NaN,-9.60980777138939,0,0.103404291185988,0.190037735100662,NaN,13.0529070272443,1,0.351352605961583,0.459246832107446,NaN,4.77364514808338,1,0.925834898203771,0.755366939177855,NaN,NaN,1,0.932173180417533,NaN,0,0.228131109220385,0.421991759769337,-1.30849417641178,-3.20848257664138,0,0.377614063644107,0.556689449111295,NaN,-13.1206028585206,0,0.24248083034398,0.467441628262041,NaN,0.803648698259325,0,0.297671620335104,0.557729260407453,NaN,0.650315966075688,0,0.251656304981529,0.508331078817123,NaN,0,1,0.229533586847934,0.614766793423967,NaN,-0.467367038669939,0,0.245965202994544,0.390728833260929,NaN,2.69556304643089,1,0.401910002291678,0.505238447368922,NaN,0.0452772414493503,1,0.248486836552784,0.609500103486824
DTXSID40187142,431.9398156,25,25,8,1,0,0,0,0,0.875,7,1,0,1,17.07,45.5204,0.147,NaN,4.0665266006988,1,0.521310797825113,0.464113841494228,NaN,1.26226429290927,0,0.458096401596767,0.467300262915635,131,131.013714939089,1,0.998009302235462,0.962677019025416,NaN,1.99997220370254,1,0.444378441513278,0.536999486215976,NaN,-5.57036025503961,0,0.283028692479388,0.421148670500941,NaN,-3.02584443959406,0,0.106196040319283,0.218338712147422,NaN,22.7836944665546,1,0.540859715501952,0.585313053406307,NaN,3.59894483980387,1,0.98763141145834,0.742830782739605,NaN,NaN,0,NaN,NaN,0,0.160331922857163,0.251693796390756,4.0665266006988,4.0665266006988,0,0.340821360341138,0.357903818942492,NaN,-12.0901574394222,0,0.296701984326105,0.424090938595132,NaN,1.90585738377793,0,0.16157553885977,0.426987133892729,NaN,0.692609788630109,0,0.289557031905545,0.528690677342875,NaN,0,0,0.2794017334069,0.63970086670345,NaN,0.104550503849465,0,0.207582497296166,0.352186141533305,NaN,3.39908089166617,0,0.296560643681794,0.39386105853793,NaN,0.00237828498416679,0,0.459199428901677,0.729000227439969
